t,armed,thr_us,roll_sp_dps,pitch_sp_dps,yaw_sp_dps,gx_dps,gy_dps,gz_dps,roll_u,roll_p,roll_i,roll_d,pitch_u,pitch_p,pitch_i,pitch_d,yaw_u,yaw_p,yaw_i,yaw_d,m1_us,m2_us,m3_us,m4_us,rc_raw_roll,rc_raw_pitch,rc_raw_thr,rc_raw_yaw,rc_raw_arm
6.656684,1,1050,-195.701,25.110,-37.445,0.000,0.000,0.000,-391.402,-391.402,-0.000,-0.000,50.220,50.220,-0.000,0.000,-56.168,-56.168,-0.000,0.000,1000,1547,1000,1335,22,1152,17,768,0
6.666678,1,1090,-3.615,-5.374,-118.490,0.000,-0.062,0.000,-7.230,-7.230,-0.000,0.000,-10.622,-10.622,-0.000,-0.000,-177.736,-177.736,-0.000,-0.000,1000,1265,1271,1000,1005,996,186,215,191
6.676442,1,1090,-3.810,-5.374,-111.456,-0.062,0.188,-0.062,-7.496,-7.496,-0.000,-0.000,-11.122,-11.122,-0.000,-0.000,-167.090,-167.090,-0.000,0.000,1000,1254,1261,1000,1004,996,186,263,191
6.686486,1,1090,-3.615,-5.374,-103.249,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,0.000,-154.873,-154.873,-0.000,0.000,1000,1241,1249,1000,1005,996,186,319,191
6.696775,1,1090,-3.810,-5.374,-93.869,0.188,-0.188,-0.062,-7.996,-7.996,-0.000,-0.000,-10.372,-10.372,-0.000,0.000,-140.710,-140.710,-0.000,0.000,1000,1229,1233,1000,1004,996,186,383,191
6.706681,1,1090,-3.615,-5.374,-83.757,-0.062,0.000,0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-125.729,-125.729,-0.000,0.000,1000,1212,1220,1000,1005,996,186,452,191
6.716586,1,1090,-3.615,-5.374,-74.817,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-112.225,-112.225,-0.000,0.000,1000,1199,1206,1000,1005,996,186,513,191
6.726458,1,1090,-3.615,-5.374,-66.610,0.062,0.000,-0.062,-7.355,-7.355,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-99.821,-99.821,-0.000,0.000,1000,1187,1194,1009,1005,996,186,569,191
6.736482,1,1090,-3.615,-5.374,-59.282,0.125,-0.125,0.000,-7.480,-7.480,-0.000,-0.000,-10.497,-10.497,-0.000,0.000,-88.923,-88.923,-0.000,0.000,1000,1176,1182,1019,1005,996,186,619,191
6.746685,1,1090,-3.615,-5.374,-53.127,0.250,-0.125,-0.062,-7.730,-7.730,-0.000,-0.000,-10.497,-10.497,-0.000,0.000,-79.596,-79.596,-0.000,0.000,1000,1167,1173,1029,1005,996,186,661,191
6.756552,1,1050,-195.701,25.110,-37.445,0.188,-0.125,-0.125,-391.777,-391.777,-0.000,-0.000,50.470,50.470,-0.000,0.000,-55.980,-55.980,-0.000,0.000,1000,1548,1000,1335,22,1152,17,768,0
6.766571,1,1090,-3.615,-5.374,-40.523,0.062,0.000,-0.062,-7.355,-7.355,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-60.690,-60.690,-0.000,-0.000,1012,1148,1154,1048,1005,996,186,747,191
6.776583,1,1090,-3.615,-5.374,-33.488,-0.188,0.062,-0.062,-6.855,-6.855,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-50.138,-50.138,-0.000,0.000,1022,1136,1145,1058,1005,996,186,795,191
6.786558,1,1090,-3.615,-5.374,-18.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-27.276,-27.276,-0.000,0.000,1045,1114,1121,1081,1005,996,186,899,191
6.796339,1,1090,-3.615,-5.374,0.073,-0.062,0.062,-0.062,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,0.204,0.204,-0.000,0.000,1073,1086,1094,1109,1005,996,186,1024,191
6.806329,1,1090,-3.615,-5.374,-1.685,-0.188,0.125,0.062,-6.855,-6.855,-0.000,0.000,-10.997,-10.997,-0.000,-0.000,-2.622,-2.622,-0.000,-0.000,1070,1089,1097,1106,1005,996,186,1012,191
6.816324,1,1090,-3.810,-5.374,-1.539,-0.062,0.000,0.000,-7.496,-7.496,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-2.308,-2.308,-0.000,0.000,1070,1089,1096,1106,1004,996,186,1013,191
6.826346,1,1090,-3.615,-5.374,-1.539,0.062,-0.062,0.000,-7.355,-7.355,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-2.308,-2.308,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.838825,1,1090,-3.810,-5.374,-1.539,0.000,0.000,-0.188,-7.621,-7.621,-0.000,-0.000,-10.747,-10.747,-0.000,-0.000,-2.027,-2.027,-0.000,0.000,1070,1089,1096,1107,1004,996,186,1013,191
6.848849,1,1090,-3.615,-5.374,-1.539,0.000,-0.062,0.000,-7.230,-7.230,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-2.308,-2.308,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.858808,1,1050,-195.701,25.110,-37.445,-0.062,0.062,-0.062,-391.277,-391.277,-0.000,-0.000,50.095,50.095,-0.000,0.000,-56.074,-56.074,-0.000,-0.000,1000,1547,1000,1335,22,1152,21,768,0
6.868783,1,1090,-3.810,-5.374,-1.246,-0.125,0.000,0.000,-7.371,-7.371,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1070,1089,1096,1107,1004,996,186,1015,191
6.878729,1,1090,-3.615,-5.374,-1.539,-0.062,0.125,0.062,-7.105,-7.105,-0.000,0.000,-10.997,-10.997,-0.000,-0.000,-2.402,-2.402,-0.000,-0.000,1070,1089,1097,1106,1005,996,186,1013,191
6.888703,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.308,-2.308,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.898810,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,-0.125,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.121,-2.121,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.926381,1,1090,-3.810,-5.374,-1.539,-0.125,0.000,0.062,-7.371,-7.371,-0.000,-0.000,-10.747,-10.747,-0.000,-0.000,-2.402,-2.402,-0.000,-0.000,1070,1089,1096,1106,1004,996,186,1013,191
6.938729,1,1090,-3.615,-5.374,-1.246,0.125,-0.062,-0.062,-7.480,-7.480,-0.000,-0.000,-10.622,-10.622,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1070,1089,1095,1107,1005,996,186,1015,191
6.948585,1,1090,-3.615,-5.374,-1.539,0.062,0.000,-0.062,-7.355,-7.355,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-2.215,-2.215,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.958593,1,1090,-3.615,-5.374,-1.246,0.125,0.000,-0.062,-7.480,-7.480,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1070,1089,1095,1107,1005,996,186,1015,191
6.968567,1,1090,-3.615,-5.374,-1.539,0.000,0.000,-0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.215,-2.215,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.978545,1,1090,-3.615,-5.374,-1.246,-0.188,0.062,0.062,-6.855,-6.855,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.962,-1.962,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
6.988586,1,1090,-3.615,-5.374,-1.539,-0.062,0.062,-0.062,-7.105,-7.105,-0.000,-0.000,-10.872,-10.872,-0.000,0.000,-2.215,-2.215,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
6.998491,1,1090,-3.615,-5.374,-1.539,-0.062,0.062,-0.062,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,0.000,-2.215,-2.215,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.008493,1,1090,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1107,1005,996,186,1015,191
7.018486,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.402,-2.402,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.028549,1,1090,-3.615,-5.374,-1.246,-0.125,0.062,-0.062,-6.980,-6.980,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.038547,1,1090,-3.615,-5.374,-1.539,-0.125,-0.062,-0.062,-6.980,-6.980,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-2.215,-2.215,-0.000,-0.000,1071,1089,1096,1106,1005,996,186,1013,191
7.048507,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,0.000,-7.105,-7.105,-0.000,-0.000,-10.747,-10.747,-0.000,-0.000,-2.308,-2.308,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.058548,1,1090,-3.615,-5.374,-1.246,0.000,-0.125,0.000,-7.230,-7.230,-0.000,-0.000,-10.497,-10.497,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.068474,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.078885,1,1090,-3.615,-5.374,-1.246,0.000,0.062,0.000,-7.230,-7.230,-0.000,-0.000,-10.872,-10.872,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1070,1089,1096,1107,1005,996,186,1015,191
7.088549,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.098670,1,1090,-3.615,-5.374,-1.246,-0.062,-0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.108626,1,1090,-3.615,-5.374,-1.246,0.000,0.000,0.000,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.118773,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.128611,1,1090,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1107,1005,996,186,1015,191
7.138591,1,1090,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1107,1005,996,186,1015,191
7.148585,1,1090,-3.615,-5.374,-1.539,0.000,-0.062,0.000,-7.230,-7.230,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-2.308,-2.308,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.158561,1,1090,-3.615,-5.374,-1.539,-0.125,0.062,-0.125,-6.980,-6.980,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-2.121,-2.121,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.168405,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,-0.125,-7.105,-7.105,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-2.121,-2.121,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.178489,1,1090,-3.615,-5.374,-1.539,0.000,0.000,-0.062,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-2.215,-2.215,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.188512,1,1090,-3.615,-5.374,-1.246,0.000,0.000,0.000,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.198514,1,1090,-3.615,-5.374,-1.539,0.000,0.000,0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.402,-2.402,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.208505,1,1090,-3.615,-5.374,-1.539,-0.125,-0.062,-0.062,-6.980,-6.980,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-2.215,-2.215,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1013,191
7.218490,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,-0.000,-10.747,-10.747,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.228664,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.238347,1,1090,-3.615,-5.374,-1.246,-0.125,0.000,0.000,-6.980,-6.980,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.248374,1,1090,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1107,1005,996,186,1015,191
7.258270,1,1090,-3.810,-5.374,-1.539,-0.062,0.125,-0.062,-7.496,-7.496,-0.000,-0.000,-10.997,-10.997,-0.000,-0.000,-2.215,-2.215,-0.000,-0.000,1070,1089,1096,1107,1004,996,186,1013,191
7.269340,1,1090,-3.810,-5.374,-1.246,-0.062,0.000,-0.125,-7.496,-7.496,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.681,-1.681,-0.000,0.000,1070,1089,1095,1107,1004,996,186,1015,191
7.278280,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.869,-1.869,-0.000,-0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.288276,1,1090,-3.615,-5.374,-1.246,0.062,0.000,0.000,-7.355,-7.355,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1070,1089,1096,1107,1005,996,186,1015,191
7.298246,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.308236,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.308,-2.308,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.318339,1,1090,-3.615,-5.374,-1.539,-0.125,0.062,0.000,-6.980,-6.980,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-2.308,-2.308,-0.000,0.000,1070,1089,1097,1106,1005,996,186,1013,191
7.328206,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.338161,1,1090,-3.615,-5.374,-1.539,-0.062,0.062,-0.125,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-2.121,-2.121,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.348195,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,-0.062,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1107,1005,996,186,1015,191
7.358181,1,1090,-3.615,-5.374,-1.539,0.000,0.000,-0.062,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-2.215,-2.215,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.368162,1,1090,-3.615,-5.374,-1.539,-0.062,0.000,0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.402,-2.402,-0.000,-0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.378094,1,1090,-3.615,-5.374,-1.539,0.000,0.000,0.000,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-2.308,-2.308,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.388064,1,1090,-3.615,-5.374,-1.539,0.000,0.000,-0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-2.215,-2.215,-0.000,0.000,1070,1089,1096,1106,1005,996,186,1013,191
7.398046,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.408083,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,-0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.418040,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,-0.062,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1107,1005,996,186,1015,191
7.428023,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,-0.125,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,0.000,-1.681,-1.681,-0.000,0.000,1071,1088,1096,1107,1005,996,186,1015,191
7.437990,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,-0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.448272,1,1090,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1107,1005,996,186,1015,191
7.457977,1,1090,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1107,1005,996,186,1015,191
7.467946,1,1090,-3.615,-5.374,-1.539,-0.125,0.062,0.062,-6.980,-6.980,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-2.402,-2.402,-0.000,-0.000,1070,1089,1097,1106,1005,996,186,1013,191
7.477993,1,1090,-3.615,-5.374,-1.246,-0.062,-0.062,0.062,-7.105,-7.105,-0.000,-0.000,-10.622,-10.622,-0.000,0.000,-1.962,-1.962,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.487943,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.497910,1,1090,-3.810,-5.374,-1.246,0.000,-0.062,-0.062,-7.621,-7.621,-0.000,-0.000,-10.622,-10.622,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1070,1089,1095,1107,1004,996,186,1015,191
7.507819,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.517922,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,-0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.527821,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.537869,1,1090,-3.615,-5.374,-1.246,0.000,0.062,0.062,-7.230,-7.230,-0.000,-0.000,-10.872,-10.872,-0.000,0.000,-1.962,-1.962,-0.000,-0.000,1070,1089,1096,1107,1005,996,186,1015,191
7.547772,1,1090,-3.615,-5.374,-1.246,0.000,-0.062,-0.062,-7.230,-7.230,-0.000,0.000,-10.622,-10.622,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.557925,1,1090,-3.615,-5.374,-1.246,-0.062,0.125,-0.062,-7.105,-7.105,-0.000,0.000,-10.997,-10.997,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1070,1088,1096,1107,1005,996,186,1015,191
7.567862,1,1090,-3.615,-5.374,-1.246,0.000,-0.062,-0.062,-7.230,-7.230,-0.000,-0.000,-10.622,-10.622,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.577840,1,1090,-3.615,-5.374,-1.246,-0.125,0.062,0.000,-6.980,-6.980,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.869,-1.869,-0.000,-0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.587867,1,1090,-3.615,-5.374,-1.246,0.000,-0.062,-0.062,-7.230,-7.230,-0.000,-0.000,-10.622,-10.622,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.597847,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-1.869,-1.869,-0.000,-0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.607857,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.617747,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1089,1096,1106,1005,996,186,1015,191
7.627749,1,1090,-3.615,-5.374,-1.246,-0.125,0.000,0.000,-6.980,-6.980,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.637745,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.647811,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.657830,1,1090,-3.810,-5.374,-1.099,-0.062,0.062,0.000,-7.496,-7.496,-0.000,-0.000,-10.872,-10.872,-0.000,-0.000,-1.649,-1.649,-0.000,0.000,1070,1089,1095,1107,1004,996,186,1016,191
7.667726,1,1050,-195.701,25.110,-37.445,-0.062,0.062,0.000,-391.277,-391.277,-0.000,-0.000,50.095,50.095,-0.000,0.000,-56.168,-56.168,-0.000,-0.000,1000,1547,1000,1335,22,1152,21,768,0
7.677689,1,1090,-3.615,-5.374,-1.246,0.000,0.062,-0.062,-7.230,-7.230,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1070,1088,1096,1107,1005,996,186,1015,191
7.687740,1,1090,-3.615,-5.374,-1.246,-0.062,0.000,-0.062,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.697648,1,1090,-3.615,-5.374,-1.246,-0.125,0.062,-0.062,-6.980,-6.980,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.707654,1,1090,-3.615,-5.374,-1.246,0.000,0.062,0.000,-7.230,-7.230,-0.000,-0.000,-10.872,-10.872,-0.000,0.000,-1.869,-1.869,-0.000,-0.000,1070,1089,1096,1107,1005,996,186,1015,191
7.717910,1,1090,-3.615,-5.374,-1.246,-0.062,0.062,0.000,-7.105,-7.105,-0.000,0.000,-10.872,-10.872,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1071,1088,1096,1106,1005,996,186,1015,191
7.727628,1,1103,-3.615,-5.374,-1.246,0.000,0.000,-0.125,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.681,-1.681,-0.000,0.000,1083,1101,1108,1119,1005,996,212,1015,191
7.737668,1,1117,-3.615,-5.374,-1.246,-0.062,0.000,0.000,-7.105,-7.105,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,-0.000,1098,1115,1123,1133,1005,996,241,1015,191
7.747636,1,1128,-3.615,-5.374,-1.246,0.000,0.000,0.000,-7.230,-7.230,-0.000,-0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1108,1126,1133,1144,1005,996,263,1015,191
7.757600,1,1138,-3.615,-5.374,-1.246,0.000,0.000,0.000,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.869,-1.869,-0.000,0.000,1118,1136,1143,1154,1005,996,283,1015,191
7.767698,1,1050,-195.701,25.110,-37.445,-0.062,0.062,0.000,-391.277,-391.277,-0.000,-0.000,50.095,50.095,-0.000,0.000,-56.168,-56.168,-0.000,-0.000,1000,1547,1000,1335,22,1152,21,768,0
7.779956,1,1151,-3.615,-5.374,-1.246,0.062,0.000,0.000,-7.355,-7.355,-0.000,0.000,-10.747,-10.747,-0.000,-0.000,-1.869,-1.869,-0.000,0.000,1131,1150,1157,1168,1005,996,311,1015,191
7.787729,1,1153,-3.810,-5.374,-1.246,-0.125,0.125,-0.062,-7.371,-7.371,-0.000,-0.000,-10.997,-10.997,-0.000,-0.000,-1.775,-1.775,-0.000,0.000,1133,1152,1159,1170,1004,996,315,1015,191
7.797542,1,1154,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1134,1152,1159,1170,1005,996,316,1015,191
7.807494,1,1154,-3.615,-5.374,-1.246,0.000,0.062,0.000,-7.230,-7.230,-0.000,0.000,-10.872,-10.872,-0.000,-0.000,-1.869,-1.869,-0.000,-0.000,1134,1152,1159,1170,1005,996,316,1015,191
7.817502,1,1154,-3.615,-5.374,-1.246,0.000,0.000,-0.062,-7.230,-7.230,-0.000,0.000,-10.747,-10.747,-0.000,0.000,-1.775,-1.775,-0.000,0.000,1134,1152,1159,1170,1005,996,316,1015,191
